(179,180)  serv_cost 107  trav_cost 17  demand 96
(181,182)  serv_cost 95  trav_cost 15  demand 83
(185,186)  serv_cost 142  trav_cost 22  demand 122
(187,188)  serv_cost 24  trav_cost 4  demand 24
(189,190)  serv_cost 71  trav_cost 11  demand 63
(191,192)  serv_cost 237  trav_cost 37  demand 205
(193,194)  serv_cost 47  trav_cost 7  demand 41
(195,178)  serv_cost 650  trav_cost 100  demand 554
(196,197)  serv_cost 95  trav_cost 15  demand 82
(198,190)  serv_cost 130  trav_cost 20  demand 110
(199,200)  serv_cost 425  trav_cost 65  demand 360
(26,201)  serv_cost 213  trav_cost 33  demand 184
(202,203)  serv_cost 331  trav_cost 51  demand 286
(204,196)  serv_cost 84  trav_cost 14  demand 76
(205,206)  serv_cost 403  trav_cost 63  demand 349
(207,208)  serv_cost 131  trav_cost 21  demand 118
(21,182)  serv_cost 202  trav_cost 32  demand 179
(209,210)  serv_cost 95  trav_cost 15  demand 81
(211,212)  serv_cost 59  trav_cost 9  demand 51
(213,214)  serv_cost 59  trav_cost 9  demand 52
(215,216)  serv_cost 60  trav_cost 10  demand 54
(217,216)  serv_cost 95  trav_cost 15  demand 83
(218,219)  serv_cost 178  trav_cost 28  demand 155
(220,202)  serv_cost 96  trav_cost 16  demand 86
(223,224)  serv_cost 744  trav_cost 114  demand 631
(226,227)  serv_cost 107  trav_cost 17  demand 96
(228,229)  serv_cost 284  trav_cost 44  demand 247
(230,231)  serv_cost 189  trav_cost 29  demand 161
(233,234)  serv_cost 95  trav_cost 15  demand 84
(235,236)  serv_cost 95  trav_cost 15  demand 81
(237,228)  serv_cost 367  trav_cost 57  demand 319
(238,239)  serv_cost 24  trav_cost 4  demand 24
(240,241)  serv_cost 59  trav_cost 9  demand 52
(242,243)  serv_cost 426  trav_cost 66  demand 368
(244,245)  serv_cost 238  trav_cost 38  demand 209
(242,246)  serv_cost 450  trav_cost 70  demand 389
(248,246)  serv_cost 166  trav_cost 26  demand 142
(249,250)  serv_cost 462  trav_cost 72  demand 398
(251,252)  serv_cost 531  trav_cost 81  demand 450
(253,254)  serv_cost 47  trav_cost 7  demand 41
(255,256)  serv_cost 49  trav_cost 9  demand 49
(257,258)  serv_cost 61  trav_cost 11  demand 59
(259,255)  serv_cost 1  trav_cost 1  demand 6
(260,261)  serv_cost 378  trav_cost 58  demand 325
(262,263)  serv_cost 60  trav_cost 10  demand 54
(264,265)  serv_cost 225  trav_cost 35  demand 195
(266,46)  serv_cost 272  trav_cost 42  demand 233
(267,268)  serv_cost 49  trav_cost 9  demand 48
(269,270)  serv_cost 107  trav_cost 17  demand 95
(271,259)  serv_cost 130  trav_cost 20  demand 114
(272,273)  serv_cost 686  trav_cost 106  demand 587
(274,38)  serv_cost 72  trav_cost 12  demand 66
(275,276)  serv_cost 166  trav_cost 26  demand 143
(277,278)  serv_cost 177  trav_cost 27  demand 150
(279,280)  serv_cost 119  trav_cost 19  demand 105
(281,45)  serv_cost 83  trav_cost 13  demand 72
(57,282)  serv_cost 107  trav_cost 17  demand 94
(283,43)  serv_cost 236  trav_cost 36  demand 200
(282,283)  serv_cost 107  trav_cost 17  demand 93
(284,285)  serv_cost 119  trav_cost 19  demand 107
(286,287)  serv_cost 142  trav_cost 22  demand 122
(288,289)  serv_cost 627  trav_cost 97  demand 539
(290,291)  serv_cost 155  trav_cost 25  demand 137
(270,292)  serv_cost 178  trav_cost 28  demand 157
(293,294)  serv_cost 190  trav_cost 30  demand 166
(295,278)  serv_cost 153  trav_cost 23  demand 130
(298,299)  serv_cost 95  trav_cost 15  demand 83
(300,301)  serv_cost 48  trav_cost 8  demand 42
(305,306)  serv_cost 95  trav_cost 15  demand 85
(60,47)  serv_cost 118  trav_cost 18  demand 101
(307,48)  serv_cost 131  trav_cost 21  demand 117
(308,309)  serv_cost 108  trav_cost 18  demand 98
(285,311)  serv_cost 213  trav_cost 33  demand 181
(314,313)  serv_cost 24  trav_cost 4  demand 22
(317,318)  serv_cost 12  trav_cost 2  demand 14
(319,314)  serv_cost 1  trav_cost 1  demand 8
(63,308)  serv_cost 212  trav_cost 32  demand 180
(323,324)  serv_cost 107  trav_cost 17  demand 93
(325,326)  serv_cost 59  trav_cost 9  demand 50
(327,328)  serv_cost 59  trav_cost 9  demand 50
(329,291)  serv_cost 201  trav_cost 31  demand 172
(330,331)  serv_cost 36  trav_cost 6  demand 32
(332,333)  serv_cost 260  trav_cost 40  demand 222
(336,332)  serv_cost 130  trav_cost 20  demand 113
(344,345)  serv_cost 143  trav_cost 23  demand 128
(331,346)  serv_cost 61  trav_cost 11  demand 59
(347,348)  serv_cost 24  trav_cost 4  demand 22
(349,350)  serv_cost 130  trav_cost 20  demand 113
(351,352)  serv_cost 378  trav_cost 58  demand 321
(353,354)  serv_cost 366  trav_cost 56  demand 314
(355,356)  serv_cost 60  trav_cost 10  demand 58
(359,360)  serv_cost 201  trav_cost 31  demand 172
(83,361)  serv_cost 83  trav_cost 13  demand 75
(91,362)  serv_cost 25  trav_cost 5  demand 29
(365,366)  serv_cost 189  trav_cost 29  demand 163
(349,367)  serv_cost 261  trav_cost 41  demand 228
(368,369)  serv_cost 224  trav_cost 34  demand 191
(370,371)  serv_cost 47  trav_cost 7  demand 41
(372,373)  serv_cost 438  trav_cost 68  demand 375
(374,375)  serv_cost 107  trav_cost 17  demand 94
(369,376)  serv_cost 178  trav_cost 28  demand 154
(366,377)  serv_cost 118  trav_cost 18  demand 101
(377,379)  serv_cost 743  trav_cost 113  demand 631
(380,97)  serv_cost 367  trav_cost 57  demand 315
(381,89)  serv_cost 142  trav_cost 22  demand 123
(382,380)  serv_cost 60  trav_cost 10  demand 56
(383,384)  serv_cost 130  trav_cost 20  demand 112
(361,385)  serv_cost 425  trav_cost 65  demand 360
(386,382)  serv_cost 108  trav_cost 18  demand 97
(387,106)  serv_cost 401  trav_cost 61  demand 341
(388,389)  serv_cost 295  trav_cost 45  demand 251
(390,391)  serv_cost 95  trav_cost 15  demand 86
(390,392)  serv_cost 331  trav_cost 51  demand 283
(393,394)  serv_cost 603  trav_cost 93  demand 515
(395,396)  serv_cost 37  trav_cost 7  demand 37
(397,398)  serv_cost 390  trav_cost 60  demand 336
(399,385)  serv_cost 284  trav_cost 44  demand 243
(400,401)  serv_cost 36  trav_cost 6  demand 35
(402,403)  serv_cost 108  trav_cost 18  demand 99
(404,405)  serv_cost 166  trav_cost 26  demand 142
(406,112)  serv_cost 155  trav_cost 25  demand 136
(407,408)  serv_cost 72  trav_cost 12  demand 67
(411,404)  serv_cost 72  trav_cost 12  demand 67
(412,413)  serv_cost 2  trav_cost 2  demand 9
(414,411)  serv_cost 96  trav_cost 16  demand 88
(417,418)  serv_cost 190  trav_cost 30  demand 165
(421,422)  serv_cost 107  trav_cost 17  demand 97
(423,424)  serv_cost 225  trav_cost 35  demand 193
(425,426)  serv_cost 24  trav_cost 4  demand 20
(427,428)  serv_cost 95  trav_cost 15  demand 83
(429,100)  serv_cost 461  trav_cost 71  demand 396
(430,431)  serv_cost 378  trav_cost 58  demand 321
(432,433)  serv_cost 35  trav_cost 5  demand 30
(434,435)  serv_cost 72  trav_cost 12  demand 68
(436,437)  serv_cost 95  trav_cost 15  demand 85
(438,439)  serv_cost 213  trav_cost 33  demand 185
(440,441)  serv_cost 391  trav_cost 61  demand 338
(445,446)  serv_cost 166  trav_cost 26  demand 146
(128,447)  serv_cost 107  trav_cost 17  demand 96
(448,136)  serv_cost 95  trav_cost 15  demand 81
(418,449)  serv_cost 166  trav_cost 26  demand 144
(450,434)  serv_cost 84  trav_cost 14  demand 79
(453,454)  serv_cost 189  trav_cost 29  demand 162
(455,456)  serv_cost 25  trav_cost 5  demand 28
(459,445)  serv_cost 155  trav_cost 25  demand 137
(460,121)  serv_cost 107  trav_cost 17  demand 96
(449,462)  serv_cost 273  trav_cost 43  demand 239
(463,464)  serv_cost 83  trav_cost 13  demand 71
(465,466)  serv_cost 25  trav_cost 5  demand 29
(469,455)  serv_cost 166  trav_cost 26  demand 146
(470,471)  serv_cost 96  trav_cost 16  demand 89
(414,472)  serv_cost 437  trav_cost 67  demand 370
(462,473)  serv_cost 83  trav_cost 13  demand 70
(475,476)  serv_cost 107  trav_cost 17  demand 96
(471,477)  serv_cost 106  trav_cost 16  demand 90
(478,479)  serv_cost 72  trav_cost 12  demand 66
(480,481)  serv_cost 166  trav_cost 26  demand 142
(480,482)  serv_cost 190  trav_cost 30  demand 164
(483,484)  serv_cost 190  trav_cost 30  demand 166
(138,486)  serv_cost 13  trav_cost 3  demand 14
(489,490)  serv_cost 119  trav_cost 19  demand 106
(491,492)  serv_cost 60  trav_cost 10  demand 54
(473,493)  serv_cost 59  trav_cost 9  demand 50
(494,495)  serv_cost 13  trav_cost 3  demand 15
(496,497)  serv_cost 308  trav_cost 48  demand 268
(498,499)  serv_cost 96  trav_cost 16  demand 87
(503,504)  serv_cost 36  trav_cost 6  demand 34
(507,508)  serv_cost 165  trav_cost 25  demand 140
(509,510)  serv_cost 202  trav_cost 32  demand 178
(511,509)  serv_cost 60  trav_cost 10  demand 54
(512,513)  serv_cost 438  trav_cost 68  demand 379
(514,486)  serv_cost 59  trav_cost 9  demand 50
(515,127)  serv_cost 284  trav_cost 44  demand 244
(516,162)  serv_cost 260  trav_cost 40  demand 220
(162,517)  serv_cost 153  trav_cost 23  demand 130
(518,519)  serv_cost 84  trav_cost 14  demand 76
(163,520)  serv_cost 83  trav_cost 13  demand 71
(521,522)  serv_cost 166  trav_cost 26  demand 147
(169,523)  serv_cost 330  trav_cost 50  demand 281
(135,524)  serv_cost 342  trav_cost 52  demand 290
(521,482)  serv_cost 402  trav_cost 62  demand 347
(522,480)  serv_cost 344  trav_cost 54  demand 299
(525,526)  serv_cost 379  trav_cost 59  demand 325
(527,160)  serv_cost 284  trav_cost 44  demand 243
(528,163)  serv_cost 84  trav_cost 14  demand 77
(529,530)  serv_cost 107  trav_cost 17  demand 95
(530,531)  serv_cost 60  trav_cost 10  demand 58
(532,533)  serv_cost 96  trav_cost 16  demand 88
(534,535)  serv_cost 190  trav_cost 30  demand 167
(531,536)  serv_cost 48  trav_cost 8  demand 42
(537,522)  serv_cost 155  trav_cost 25  demand 139
(538,539)  serv_cost 165  trav_cost 25  demand 140
(540,541)  serv_cost 72  trav_cost 12  demand 67
(542,543)  serv_cost 84  trav_cost 14  demand 78
(544,545)  serv_cost 84  trav_cost 14  demand 78
(546,547)  serv_cost 201  trav_cost 31  demand 174
(548,549)  serv_cost 131  trav_cost 21  demand 117
(550,524)  serv_cost 213  trav_cost 33  demand 183
(551,552)  serv_cost 108  trav_cost 18  demand 98
(553,554)  serv_cost 59  trav_cost 9  demand 50
(555,556)  serv_cost 166  trav_cost 26  demand 145
(557,558)  serv_cost 307  trav_cost 47  demand 263
(559,560)  serv_cost 12  trav_cost 2  demand 10
(561,562)  serv_cost 308  trav_cost 48  demand 265
(563,564)  serv_cost 24  trav_cost 4  demand 21
(206,565)  serv_cost 72  trav_cost 12  demand 64
(190,527)  serv_cost 389  trav_cost 59  demand 330
(566,567)  serv_cost 131  trav_cost 21  demand 117
(568,569)  serv_cost 179  trav_cost 29  demand 159
(570,571)  serv_cost 190  trav_cost 30  demand 167
(572,198)  serv_cost 143  trav_cost 23  demand 129
(572,573)  serv_cost 60  trav_cost 10  demand 56
(574,575)  serv_cost 107  trav_cost 17  demand 95
(576,577)  serv_cost 60  trav_cost 10  demand 55
(578,579)  serv_cost 450  trav_cost 70  demand 387
(580,581)  serv_cost 84  trav_cost 14  demand 77
(582,583)  serv_cost 285  trav_cost 45  demand 248
(584,585)  serv_cost 37  trav_cost 7  demand 38
(588,589)  serv_cost 25  trav_cost 5  demand 28
(590,591)  serv_cost 248  trav_cost 38  demand 212
(592,593)  serv_cost 226  trav_cost 36  demand 198
(594,595)  serv_cost 83  trav_cost 13  demand 73
(596,596)  serv_cost 981  trav_cost 151  demand 837
(597,572)  serv_cost 143  trav_cost 23  demand 128
(598,599)  serv_cost 178  trav_cost 28  demand 158
(600,601)  serv_cost 190  trav_cost 30  demand 166
(602,603)  serv_cost 190  trav_cost 30  demand 167
(594,604)  serv_cost 95  trav_cost 15  demand 83
(243,205)  serv_cost 307  trav_cost 47  demand 262
(605,252)  serv_cost 142  trav_cost 22  demand 121
(230,199)  serv_cost 378  trav_cost 58  demand 320
(606,607)  serv_cost 47  trav_cost 7  demand 40
(557,612)  serv_cost 261  trav_cost 41  demand 228
(615,609)  serv_cost 166  trav_cost 26  demand 146
(616,617)  serv_cost 61  trav_cost 11  demand 59
(558,618)  serv_cost 379  trav_cost 59  demand 329
(619,616)  serv_cost 47  trav_cost 7  demand 40
(621,622)  serv_cost 84  trav_cost 14  demand 77
(623,624)  serv_cost 1  trav_cost 1  demand 7
(625,626)  serv_cost 484  trav_cost 74  demand 413
(627,628)  serv_cost 189  trav_cost 29  demand 160
(629,630)  serv_cost 61  trav_cost 11  demand 59
(631,632)  serv_cost 201  trav_cost 31  demand 172
(633,634)  serv_cost 155  trav_cost 25  demand 139
(635,636)  serv_cost 107  trav_cost 17  demand 95
(637,633)  serv_cost 296  trav_cost 46  demand 255
(250,228)  serv_cost 165  trav_cost 25  demand 140
(638,635)  serv_cost 61  trav_cost 11  demand 59
(639,238)  serv_cost 118  trav_cost 18  demand 102
(640,603)  serv_cost 426  trav_cost 66  demand 366
(641,642)  serv_cost 48  trav_cost 8  demand 46
(643,644)  serv_cost 107  trav_cost 17  demand 97
(645,646)  serv_cost 167  trav_cost 27  demand 148
(647,648)  serv_cost 437  trav_cost 67  demand 374
(632,649)  serv_cost 201  trav_cost 31  demand 174
(650,651)  serv_cost 83  trav_cost 13  demand 72
(654,655)  serv_cost 60  trav_cost 10  demand 54
(656,657)  serv_cost 520  trav_cost 80  demand 445
(658,659)  serv_cost 425  trav_cost 65  demand 362
(660,661)  serv_cost 225  trav_cost 35  demand 193
(246,243)  serv_cost 202  trav_cost 32  demand 177
(662,663)  serv_cost 130  trav_cost 20  demand 110
(664,665)  serv_cost 555  trav_cost 85  demand 471
(666,667)  serv_cost 84  trav_cost 14  demand 79
(668,669)  serv_cost 273  trav_cost 43  demand 239
(670,671)  serv_cost 25  trav_cost 5  demand 28
(672,670)  serv_cost 60  trav_cost 10  demand 57
(251,673)  serv_cost 131  trav_cost 21  demand 119
(674,675)  serv_cost 60  trav_cost 10  demand 56
(674,676)  serv_cost 154  trav_cost 24  demand 135
(677,678)  serv_cost 60  trav_cost 10  demand 54
(260,242)  serv_cost 356  trav_cost 56  demand 309
(679,680)  serv_cost 48  trav_cost 8  demand 44
(661,681)  serv_cost 84  trav_cost 14  demand 79
(682,683)  serv_cost 25  trav_cost 5  demand 26
(684,685)  serv_cost 25  trav_cost 5  demand 28
(686,684)  serv_cost 1  trav_cost 1  demand 5
(679,687)  serv_cost 12  trav_cost 2  demand 13
(688,689)  serv_cost 37  trav_cost 7  demand 37
(690,691)  serv_cost 637  trav_cost 97  demand 540
(681,692)  serv_cost 84  trav_cost 14  demand 75
(697,698)  serv_cost 59  trav_cost 9  demand 51
(700,701)  serv_cost 296  trav_cost 46  demand 255
(702,703)  serv_cost 201  trav_cost 31  demand 170
(285,704)  serv_cost 49  trav_cost 9  demand 47
(705,706)  serv_cost 202  trav_cost 32  demand 175
(707,660)  serv_cost 308  trav_cost 48  demand 269
(708,690)  serv_cost 330  trav_cost 50  demand 280
(352,284)  serv_cost 48  trav_cost 8  demand 43
(709,710)  serv_cost 84  trav_cost 14  demand 75
(291,668)  serv_cost 331  trav_cost 51  demand 284
(711,712)  serv_cost 2  trav_cost 2  demand 8
(713,711)  serv_cost 13  trav_cost 3  demand 17
(300,310)  serv_cost 36  trav_cost 6  demand 33
(714,286)  serv_cost 165  trav_cost 25  demand 141
(715,288)  serv_cost 319  trav_cost 49  demand 271
(720,721)  serv_cost 24  trav_cost 4  demand 22
(710,722)  serv_cost 143  trav_cost 23  demand 127
(328,315)  serv_cost 84  trav_cost 14  demand 77
(724,725)  serv_cost 449  trav_cost 69  demand 383
(726,727)  serv_cost 591  trav_cost 91  demand 505
(728,727)  serv_cost 48  trav_cost 8  demand 44
(292,349)  serv_cost 236  trav_cost 36  demand 202
(365,722)  serv_cost 685  trav_cost 105  demand 585
(295,729)  serv_cost 283  trav_cost 43  demand 240
(730,697)  serv_cost 461  trav_cost 71  demand 396
(731,331)  serv_cost 37  trav_cost 7  demand 39
(732,293)  serv_cost 283  trav_cost 43  demand 240
(347,733)  serv_cost 84  trav_cost 14  demand 77
(734,735)  serv_cost 107  trav_cost 17  demand 92
(738,327)  serv_cost 178  trav_cost 28  demand 154
(739,736)  serv_cost 119  trav_cost 19  demand 104
(742,743)  serv_cost 49  trav_cost 9  demand 48
(744,745)  serv_cost 37  trav_cost 7  demand 36
(311,355)  serv_cost 261  trav_cost 41  demand 228
(746,739)  serv_cost 61  trav_cost 11  demand 59
(747,397)  serv_cost 131  trav_cost 21  demand 117
(748,749)  serv_cost 83  trav_cost 13  demand 71
(750,353)  serv_cost 308  trav_cost 48  demand 268
(751,752)  serv_cost 107  trav_cost 17  demand 96
(753,754)  serv_cost 37  trav_cost 7  demand 38
(755,374)  serv_cost 13  trav_cost 3  demand 15
(756,754)  serv_cost 48  trav_cost 8  demand 44
(757,753)  serv_cost 47  trav_cost 7  demand 41
(758,759)  serv_cost 165  trav_cost 25  demand 140
(760,761)  serv_cost 36  trav_cost 6  demand 32
(762,757)  serv_cost 48  trav_cost 8  demand 44
(763,764)  serv_cost 379  trav_cost 59  demand 327
(765,766)  serv_cost 225  trav_cost 35  demand 193
(763,767)  serv_cost 118  trav_cost 18  demand 100
(770,771)  serv_cost 47  trav_cost 7  demand 41
(373,774)  serv_cost 131  trav_cost 21  demand 117
(767,401)  serv_cost 107  trav_cost 17  demand 95
(401,775)  serv_cost 119  trav_cost 19  demand 105
(377,776)  serv_cost 84  trav_cost 14  demand 78
(355,777)  serv_cost 791  trav_cost 121  demand 670
(780,781)  serv_cost 25  trav_cost 5  demand 26
(782,783)  serv_cost 166  trav_cost 26  demand 143
(776,784)  serv_cost 60  trav_cost 10  demand 54
(785,786)  serv_cost 95  trav_cost 15  demand 85
(789,790)  serv_cost 107  trav_cost 17  demand 94
(791,413)  serv_cost 273  trav_cost 43  demand 238
(421,792)  serv_cost 343  trav_cost 53  demand 292
(794,795)  serv_cost 84  trav_cost 14  demand 75
(796,797)  serv_cost 131  trav_cost 21  demand 118
(800,801)  serv_cost 131  trav_cost 21  demand 118
(802,803)  serv_cost 71  trav_cost 11  demand 64
(805,802)  serv_cost 355  trav_cost 55  demand 308
(394,806)  serv_cost 319  trav_cost 49  demand 273
(807,808)  serv_cost 390  trav_cost 60  demand 336
(441,808)  serv_cost 131  trav_cost 21  demand 119
(454,809)  serv_cost 226  trav_cost 36  demand 198
(810,433)  serv_cost 59  trav_cost 9  demand 53
(808,811)  serv_cost 48  trav_cost 8  demand 45
(413,812)  serv_cost 178  trav_cost 28  demand 156
(813,814)  serv_cost 107  trav_cost 17  demand 96
(814,440)  serv_cost 84  trav_cost 14  demand 79
(422,813)  serv_cost 107  trav_cost 17  demand 94
(815,816)  serv_cost 178  trav_cost 28  demand 157
(817,818)  serv_cost 355  trav_cost 55  demand 304
(819,820)  serv_cost 1  trav_cost 1  demand 8
(821,822)  serv_cost 12  trav_cost 2  demand 14
(825,826)  serv_cost 25  trav_cost 5  demand 29
(827,805)  serv_cost 378  trav_cost 58  demand 324
(828,829)  serv_cost 307  trav_cost 47  demand 260
(828,830)  serv_cost 177  trav_cost 27  demand 153
(513,834)  serv_cost 71  trav_cost 11  demand 61
(835,797)  serv_cost 485  trav_cost 75  demand 414
(836,825)  serv_cost 84  trav_cost 14  demand 77
(837,838)  serv_cost 25  trav_cost 5  demand 28
(839,840)  serv_cost 237  trav_cost 37  demand 204
(841,837)  serv_cost 177  trav_cost 27  demand 151
(470,843)  serv_cost 107  trav_cost 17  demand 92
(418,462)  serv_cost 356  trav_cost 56  demand 309
(844,841)  serv_cost 95  trav_cost 15  demand 81
(845,835)  serv_cost 213  trav_cost 33  demand 186
(464,846)  serv_cost 130  trav_cost 20  demand 113
(847,848)  serv_cost 131  trav_cost 21  demand 114
(850,424)  serv_cost 214  trav_cost 34  demand 189
(851,852)  serv_cost 36  trav_cost 6  demand 32
(853,854)  serv_cost 366  trav_cost 56  demand 310
(844,855)  serv_cost 36  trav_cost 6  demand 36
(856,857)  serv_cost 283  trav_cost 43  demand 240
(858,859)  serv_cost 94  trav_cost 14  demand 80
(860,453)  serv_cost 166  trav_cost 26  demand 143
(474,861)  serv_cost 107  trav_cost 17  demand 94
(862,469)  serv_cost 72  trav_cost 12  demand 64
(863,864)  serv_cost 155  trav_cost 25  demand 139
(865,866)  serv_cost 154  trav_cost 24  demand 131
(867,868)  serv_cost 154  trav_cost 24  demand 133
(472,869)  serv_cost 72  trav_cost 12  demand 68
(488,871)  serv_cost 96  trav_cost 16  demand 89
(534,867)  serv_cost 379  trav_cost 59  demand 329
(872,873)  serv_cost 71  trav_cost 11  demand 60
(875,876)  serv_cost 106  trav_cost 16  demand 91
(877,878)  serv_cost 72  trav_cost 12  demand 67
(879,855)  serv_cost 237  trav_cost 37  demand 204
(880,881)  serv_cost 165  trav_cost 25  demand 140
(882,883)  serv_cost 190  trav_cost 30  demand 166
(884,865)  serv_cost 296  trav_cost 46  demand 253
(885,886)  serv_cost 47  trav_cost 7  demand 41
(887,888)  serv_cost 60  trav_cost 10  demand 56
(540,889)  serv_cost 84  trav_cost 14  demand 76
(890,891)  serv_cost 272  trav_cost 42  demand 231
(890,892)  serv_cost 60  trav_cost 10  demand 57
(893,894)  serv_cost 426  trav_cost 66  demand 364
(895,896)  serv_cost 261  trav_cost 41  demand 228
(583,897)  serv_cost 48  trav_cost 8  demand 44
(556,898)  serv_cost 190  trav_cost 30  demand 167
(901,888)  serv_cost 59  trav_cost 9  demand 52
(904,898)  serv_cost 167  trav_cost 27  demand 148
(907,881)  serv_cost 165  trav_cost 25  demand 141
(908,909)  serv_cost 71  trav_cost 11  demand 62
(910,578)  serv_cost 60  trav_cost 10  demand 56
(913,914)  serv_cost 24  trav_cost 4  demand 24
(915,916)  serv_cost 118  trav_cost 18  demand 103
(917,918)  serv_cost 107  trav_cost 17  demand 97
(574,919)  serv_cost 119  trav_cost 19  demand 104
(920,921)  serv_cost 83  trav_cost 13  demand 71
(924,920)  serv_cost 37  trav_cost 7  demand 38
(925,820)  serv_cost 780  trav_cost 120  demand 664
(926,927)  serv_cost 131  trav_cost 21  demand 117
(924,928)  serv_cost 83  trav_cost 13  demand 71
(564,929)  serv_cost 83  trav_cost 13  demand 72
(560,930)  serv_cost 1  trav_cost 1  demand 8
