(183,184)  serv_cost 118  trav_cost 18  demand 102
(182,185)  serv_cost 379  trav_cost 59  demand 325
(186,184)  serv_cost 226  trav_cost 36  demand 198
(167,189)  serv_cost 307  trav_cost 47  demand 264
(196,197)  serv_cost 95  trav_cost 15  demand 85
(200,201)  serv_cost 131  trav_cost 21  demand 116
(202,203)  serv_cost 36  trav_cost 6  demand 33
(204,205)  serv_cost 71  trav_cost 11  demand 63
(206,207)  serv_cost 72  trav_cost 12  demand 65
(206,208)  serv_cost 106  trav_cost 16  demand 91
(209,210)  serv_cost 142  trav_cost 22  demand 124
(201,211)  serv_cost 224  trav_cost 34  demand 190
(212,213)  serv_cost 154  trav_cost 24  demand 131
(214,2)  serv_cost 272  trav_cost 42  demand 231
(215,216)  serv_cost 296  trav_cost 46  demand 255
(217,216)  serv_cost 71  trav_cost 11  demand 61
(220,221)  serv_cost 236  trav_cost 36  demand 201
(224,210)  serv_cost 47  trav_cost 7  demand 41
(225,226)  serv_cost 13  trav_cost 3  demand 17
(9,228)  serv_cost 272  trav_cost 42  demand 232
(231,232)  serv_cost 83  trav_cost 13  demand 74
(233,234)  serv_cost 166  trav_cost 26  demand 145
(229,225)  serv_cost 12  trav_cost 2  demand 12
(239,240)  serv_cost 484  trav_cost 74  demand 410
(241,240)  serv_cost 166  trav_cost 26  demand 145
(242,243)  serv_cost 35  trav_cost 5  demand 31
(244,245)  serv_cost 72  trav_cost 12  demand 65
(248,249)  serv_cost 36  trav_cost 6  demand 31
(250,246)  serv_cost 61  trav_cost 11  demand 59
(240,250)  serv_cost 131  trav_cost 21  demand 117
(243,253)  serv_cost 83  trav_cost 13  demand 71
(253,242)  serv_cost 167  trav_cost 27  demand 148
(13,256)  serv_cost 83  trav_cost 13  demand 74
(257,258)  serv_cost 59  trav_cost 9  demand 51
(259,260)  serv_cost 119  trav_cost 19  demand 105
(263,264)  serv_cost 71  trav_cost 11  demand 60
(265,263)  serv_cost 2  trav_cost 2  demand 9
(266,267)  serv_cost 249  trav_cost 39  demand 216
(268,269)  serv_cost 155  trav_cost 25  demand 136
(270,271)  serv_cost 107  trav_cost 17  demand 95
(273,267)  serv_cost 71  trav_cost 11  demand 60
(14,276)  serv_cost 143  trav_cost 23  demand 126
(253,278)  serv_cost 119  trav_cost 19  demand 106
(279,280)  serv_cost 190  trav_cost 30  demand 168
(283,271)  serv_cost 308  trav_cost 48  demand 267
(284,273)  serv_cost 237  trav_cost 37  demand 208
(27,286)  serv_cost 320  trav_cost 50  demand 277
(287,288)  serv_cost 166  trav_cost 26  demand 144
(14,291)  serv_cost 237  trav_cost 37  demand 203
(292,9)  serv_cost 390  trav_cost 60  demand 333
(293,294)  serv_cost 36  trav_cost 6  demand 35
(295,296)  serv_cost 72  trav_cost 12  demand 67
(297,17)  serv_cost 143  trav_cost 23  demand 127
(298,299)  serv_cost 108  trav_cost 18  demand 98
(300,301)  serv_cost 496  trav_cost 76  demand 423
(302,297)  serv_cost 106  trav_cost 16  demand 90
(303,304)  serv_cost 237  trav_cost 37  demand 205
(37,26)  serv_cost 119  trav_cost 19  demand 105
(35,305)  serv_cost 119  trav_cost 19  demand 104
(295,307)  serv_cost 59  trav_cost 9  demand 52
(308,283)  serv_cost 320  trav_cost 50  demand 276
(308,309)  serv_cost 118  trav_cost 18  demand 100
(313,314)  serv_cost 167  trav_cost 27  demand 149
(315,316)  serv_cost 96  trav_cost 16  demand 87
(320,298)  serv_cost 155  trav_cost 25  demand 139
(321,25)  serv_cost 437  trav_cost 67  demand 371
(324,325)  serv_cost 72  trav_cost 12  demand 69
(327,328)  serv_cost 108  trav_cost 18  demand 98
(329,330)  serv_cost 49  trav_cost 9  demand 49
(331,332)  serv_cost 72  trav_cost 12  demand 66
(333,334)  serv_cost 177  trav_cost 27  demand 151
(337,338)  serv_cost 60  trav_cost 10  demand 55
(339,340)  serv_cost 272  trav_cost 42  demand 233
(341,327)  serv_cost 107  trav_cost 17  demand 95
(342,343)  serv_cost 320  trav_cost 50  demand 276
(344,345)  serv_cost 107  trav_cost 17  demand 93
(346,341)  serv_cost 120  trav_cost 20  demand 109
(347,348)  serv_cost 437  trav_cost 67  demand 375
(349,350)  serv_cost 249  trav_cost 39  demand 216
(351,340)  serv_cost 142  trav_cost 22  demand 123
(354,355)  serv_cost 72  trav_cost 12  demand 69
(356,357)  serv_cost 497  trav_cost 77  demand 428
(358,359)  serv_cost 35  trav_cost 5  demand 30
(360,361)  serv_cost 83  trav_cost 13  demand 73
(360,362)  serv_cost 47  trav_cost 7  demand 41
(363,357)  serv_cost 120  trav_cost 20  demand 109
(364,365)  serv_cost 60  trav_cost 10  demand 58
(366,367)  serv_cost 153  trav_cost 23  demand 130
(368,369)  serv_cost 154  trav_cost 24  demand 132
(367,372)  serv_cost 308  trav_cost 48  demand 265
(374,375)  serv_cost 685  trav_cost 105  demand 582
(376,377)  serv_cost 237  trav_cost 37  demand 206
(378,379)  serv_cost 226  trav_cost 36  demand 199
(380,381)  serv_cost 60  trav_cost 10  demand 58
(382,383)  serv_cost 36  trav_cost 6  demand 32
(384,385)  serv_cost 225  trav_cost 35  demand 192
(386,364)  serv_cost 130  trav_cost 20  demand 112
(387,386)  serv_cost 213  trav_cost 33  demand 185
(388,389)  serv_cost 107  trav_cost 17  demand 95
(390,391)  serv_cost 167  trav_cost 27  demand 148
(392,320)  serv_cost 390  trav_cost 60  demand 333
(393,394)  serv_cost 72  trav_cost 12  demand 65
(395,396)  serv_cost 178  trav_cost 28  demand 154
(397,324)  serv_cost 201  trav_cost 31  demand 172
(398,399)  serv_cost 296  trav_cost 46  demand 253
(400,401)  serv_cost 83  trav_cost 13  demand 72
(402,398)  serv_cost 106  trav_cost 16  demand 90
(392,403)  serv_cost 166  trav_cost 26  demand 142
(404,405)  serv_cost 48  trav_cost 8  demand 43
(406,407)  serv_cost 142  trav_cost 22  demand 122
(409,410)  serv_cost 166  trav_cost 26  demand 144
(117,374)  serv_cost 296  trav_cost 46  demand 255
(396,413)  serv_cost 178  trav_cost 28  demand 156
(414,415)  serv_cost 179  trav_cost 29  demand 158
(418,419)  serv_cost 94  trav_cost 14  demand 80
(420,421)  serv_cost 1  trav_cost 1  demand 8
(422,423)  serv_cost 36  trav_cost 6  demand 35
(426,427)  serv_cost 59  trav_cost 9  demand 50
(428,429)  serv_cost 59  trav_cost 9  demand 51
(430,431)  serv_cost 84  trav_cost 14  demand 76
(63,62)  serv_cost 237  trav_cost 37  demand 204
(432,433)  serv_cost 201  trav_cost 31  demand 171
(77,434)  serv_cost 237  trav_cost 37  demand 203
(54,435)  serv_cost 532  trav_cost 82  demand 453
(403,79)  serv_cost 307  trav_cost 47  demand 261
(436,84)  serv_cost 24  trav_cost 4  demand 22
(77,438)  serv_cost 107  trav_cost 17  demand 96
(84,439)  serv_cost 72  trav_cost 12  demand 67
(442,439)  serv_cost 48  trav_cost 8  demand 46
(443,88)  serv_cost 12  trav_cost 2  demand 10
(444,445)  serv_cost 154  trav_cost 24  demand 134
(448,449)  serv_cost 47  trav_cost 7  demand 40
(450,451)  serv_cost 331  trav_cost 51  demand 281
(452,453)  serv_cost 25  trav_cost 5  demand 27
(456,457)  serv_cost 95  trav_cost 15  demand 85
(458,459)  serv_cost 224  trav_cost 34  demand 191
(460,461)  serv_cost 13  trav_cost 3  demand 18
(462,463)  serv_cost 95  trav_cost 15  demand 85
(465,466)  serv_cost 449  trav_cost 69  demand 385
(468,469)  serv_cost 119  trav_cost 19  demand 105
(470,471)  serv_cost 24  trav_cost 4  demand 21
(469,472)  serv_cost 35  trav_cost 5  demand 30
(473,474)  serv_cost 378  trav_cost 58  demand 321
(475,476)  serv_cost 330  trav_cost 50  demand 280
(477,478)  serv_cost 391  trav_cost 61  demand 339
(463,479)  serv_cost 118  trav_cost 18  demand 101
(480,481)  serv_cost 485  trav_cost 75  demand 419
(482,483)  serv_cost 308  trav_cost 48  demand 268
(484,485)  serv_cost 36  trav_cost 6  demand 33
(440,486)  serv_cost 461  trav_cost 71  demand 395
(487,488)  serv_cost 331  trav_cost 51  demand 281
(489,490)  serv_cost 107  trav_cost 17  demand 94
(493,494)  serv_cost 24  trav_cost 4  demand 20
(495,496)  serv_cost 131  trav_cost 21  demand 117
(497,111)  serv_cost 49  trav_cost 9  demand 48
(498,499)  serv_cost 202  trav_cost 32  demand 178
(500,501)  serv_cost 48  trav_cost 8  demand 46
(502,503)  serv_cost 13  trav_cost 3  demand 15
(504,505)  serv_cost 154  trav_cost 24  demand 132
(506,507)  serv_cost 532  trav_cost 82  demand 453
(508,509)  serv_cost 307  trav_cost 47  demand 260
(481,510)  serv_cost 107  trav_cost 17  demand 96
(511,512)  serv_cost 36  trav_cost 6  demand 35
(513,514)  serv_cost 284  trav_cost 44  demand 244
(510,515)  serv_cost 94  trav_cost 14  demand 80
(516,516)  serv_cost 614  trav_cost 94  demand 522
(496,119)  serv_cost 366  trav_cost 56  demand 314
(518,519)  serv_cost 155  trav_cost 25  demand 136
(520,516)  serv_cost 107  trav_cost 17  demand 93
(521,522)  serv_cost 179  trav_cost 29  demand 159
(523,521)  serv_cost 201  trav_cost 31  demand 171
(524,525)  serv_cost 178  trav_cost 28  demand 153
(524,526)  serv_cost 72  trav_cost 12  demand 64
(527,520)  serv_cost 107  trav_cost 17  demand 96
(528,529)  serv_cost 356  trav_cost 56  demand 309
(515,530)  serv_cost 295  trav_cost 45  demand 250
(531,532)  serv_cost 25  trav_cost 5  demand 27
(533,534)  serv_cost 119  trav_cost 19  demand 104
(535,116)  serv_cost 238  trav_cost 38  demand 209
(536,537)  serv_cost 154  trav_cost 24  demand 136
(538,539)  serv_cost 603  trav_cost 93  demand 515
(540,541)  serv_cost 460  trav_cost 70  demand 390
(544,545)  serv_cost 273  trav_cost 43  demand 238
(530,545)  serv_cost 95  trav_cost 15  demand 82
(546,547)  serv_cost 49  trav_cost 9  demand 49
(548,546)  serv_cost 59  trav_cost 9  demand 51
(547,549)  serv_cost 37  trav_cost 7  demand 39
(544,550)  serv_cost 95  trav_cost 15  demand 83
(551,549)  serv_cost 25  trav_cost 5  demand 29
(552,553)  serv_cost 166  trav_cost 26  demand 143
(554,555)  serv_cost 284  trav_cost 44  demand 247
(556,557)  serv_cost 507  trav_cost 77  demand 430
(558,554)  serv_cost 60  trav_cost 10  demand 56
(559,560)  serv_cost 544  trav_cost 84  demand 468
(561,562)  serv_cost 96  trav_cost 16  demand 86
(564,565)  serv_cost 177  trav_cost 27  demand 151
(566,567)  serv_cost 248  trav_cost 38  demand 213
(568,566)  serv_cost 285  trav_cost 45  demand 248
(569,570)  serv_cost 83  trav_cost 13  demand 72
(552,150)  serv_cost 213  trav_cost 33  demand 186
(133,572)  serv_cost 461  trav_cost 71  demand 397
(573,574)  serv_cost 438  trav_cost 68  demand 375
(575,576)  serv_cost 307  trav_cost 47  demand 260
(577,578)  serv_cost 72  trav_cost 12  demand 69
(579,580)  serv_cost 71  trav_cost 11  demand 62
(581,582)  serv_cost 59  trav_cost 9  demand 51
(578,159)  serv_cost 83  trav_cost 13  demand 70
(576,164)  serv_cost 119  trav_cost 19  demand 104
(585,586)  serv_cost 84  trav_cost 14  demand 77
(587,588)  serv_cost 108  trav_cost 18  demand 98
(589,590)  serv_cost 71  trav_cost 11  demand 61
(593,594)  serv_cost 214  trav_cost 34  demand 189
(597,598)  serv_cost 295  trav_cost 45  demand 250
(602,603)  serv_cost 72  trav_cost 12  demand 66
(185,181)  serv_cost 566  trav_cost 86  demand 480
(606,607)  serv_cost 177  trav_cost 27  demand 150
(608,609)  serv_cost 96  trav_cost 16  demand 89
(610,611)  serv_cost 107  trav_cost 17  demand 93
(612,191)  serv_cost 25  trav_cost 5  demand 28
(611,608)  serv_cost 248  trav_cost 38  demand 214
(613,614)  serv_cost 71  trav_cost 11  demand 62
(615,616)  serv_cost 13  trav_cost 3  demand 18
(560,617)  serv_cost 403  trav_cost 63  demand 348
(609,618)  serv_cost 95  trav_cost 15  demand 82
(621,622)  serv_cost 166  trav_cost 26  demand 146
(623,568)  serv_cost 437  trav_cost 67  demand 374
(624,625)  serv_cost 24  trav_cost 4  demand 21
(197,624)  serv_cost 96  trav_cost 16  demand 87
(208,629)  serv_cost 59  trav_cost 9  demand 50
(630,631)  serv_cost 142  trav_cost 22  demand 122
(632,209)  serv_cost 225  trav_cost 35  demand 192
(628,633)  serv_cost 13  trav_cost 3  demand 18
(625,634)  serv_cost 106  trav_cost 16  demand 91
(635,236)  serv_cost 248  trav_cost 38  demand 213
(636,635)  serv_cost 83  trav_cost 13  demand 73
(637,638)  serv_cost 25  trav_cost 5  demand 29
(642,643)  serv_cost 72  trav_cost 12  demand 68
(647,648)  serv_cost 403  trav_cost 63  demand 348
(651,652)  serv_cost 107  trav_cost 17  demand 97
(622,653)  serv_cost 319  trav_cost 49  demand 274
(654,655)  serv_cost 49  trav_cost 9  demand 48
(656,657)  serv_cost 48  trav_cost 8  demand 43
(658,659)  serv_cost 12  trav_cost 2  demand 12
(232,662)  serv_cost 72  trav_cost 12  demand 67
(664,229)  serv_cost 13  trav_cost 3  demand 17
(665,630)  serv_cost 437  trav_cost 67  demand 370
(666,667)  serv_cost 201  trav_cost 31  demand 170
(671,672)  serv_cost 154  trav_cost 24  demand 135
(670,248)  serv_cost 25  trav_cost 5  demand 25
(673,260)  serv_cost 83  trav_cost 13  demand 73
(674,241)  serv_cost 213  trav_cost 33  demand 183
(652,676)  serv_cost 94  trav_cost 14  demand 80
(677,656)  serv_cost 48  trav_cost 8  demand 46
(678,679)  serv_cost 25  trav_cost 5  demand 26
(680,681)  serv_cost 367  trav_cost 57  demand 317
(684,685)  serv_cost 166  trav_cost 26  demand 144
(688,689)  serv_cost 84  trav_cost 14  demand 78
(690,691)  serv_cost 307  trav_cost 47  demand 260
(696,697)  serv_cost 59  trav_cost 9  demand 52
(704,705)  serv_cost 119  trav_cost 19  demand 108
(264,706)  serv_cost 202  trav_cost 32  demand 176
(708,709)  serv_cost 201  trav_cost 31  demand 174
(712,713)  serv_cost 308  trav_cost 48  demand 268
(714,715)  serv_cost 131  trav_cost 21  demand 115
(716,717)  serv_cost 59  trav_cost 9  demand 50
(718,714)  serv_cost 47  trav_cost 7  demand 41
(719,720)  serv_cost 202  trav_cost 32  demand 176
(721,722)  serv_cost 48  trav_cost 8  demand 45
(723,724)  serv_cost 225  trav_cost 35  demand 196
(288,725)  serv_cost 190  trav_cost 30  demand 166
(726,680)  serv_cost 319  trav_cost 49  demand 271
(728,729)  serv_cost 248  trav_cost 38  demand 211
(296,732)  serv_cost 119  trav_cost 19  demand 103
(314,735)  serv_cost 84  trav_cost 14  demand 77
(307,736)  serv_cost 47  trav_cost 7  demand 41
(293,737)  serv_cost 108  trav_cost 18  demand 97
(738,739)  serv_cost 48  trav_cost 8  demand 46
(740,741)  serv_cost 83  trav_cost 13  demand 70
(742,743)  serv_cost 36  trav_cost 6  demand 35
(744,745)  serv_cost 72  trav_cost 12  demand 66
(746,747)  serv_cost 308  trav_cost 48  demand 269
(748,719)  serv_cost 214  trav_cost 34  demand 187
(749,750)  serv_cost 791  trav_cost 121  demand 672
(751,752)  serv_cost 118  trav_cost 18  demand 100
(755,287)  serv_cost 166  trav_cost 26  demand 145
(756,757)  serv_cost 36  trav_cost 6  demand 36
(758,334)  serv_cost 142  trav_cost 22  demand 121
(759,760)  serv_cost 48  trav_cost 8  demand 47
(735,761)  serv_cost 214  trav_cost 34  demand 186
(762,287)  serv_cost 179  trav_cost 29  demand 159
(763,764)  serv_cost 155  trav_cost 25  demand 139
(765,766)  serv_cost 355  trav_cost 55  demand 307
(313,767)  serv_cost 37  trav_cost 7  demand 37
(768,769)  serv_cost 226  trav_cost 36  demand 199
(770,771)  serv_cost 83  trav_cost 13  demand 73
(772,773)  serv_cost 36  trav_cost 6  demand 34
(774,775)  serv_cost 142  trav_cost 22  demand 123
(776,762)  serv_cost 107  trav_cost 17  demand 93
(772,777)  serv_cost 106  trav_cost 16  demand 91
(778,779)  serv_cost 119  trav_cost 19  demand 106
(780,781)  serv_cost 36  trav_cost 6  demand 36
(782,783)  serv_cost 307  trav_cost 47  demand 261
(786,787)  serv_cost 36  trav_cost 6  demand 33
(766,788)  serv_cost 118  trav_cost 18  demand 102
(330,789)  serv_cost 60  trav_cost 10  demand 53
(790,791)  serv_cost 1  trav_cost 1  demand 8
(339,763)  serv_cost 154  trav_cost 24  demand 132
(792,793)  serv_cost 249  trav_cost 39  demand 219
(794,344)  serv_cost 37  trav_cost 7  demand 37
(795,774)  serv_cost 177  trav_cost 27  demand 150
(796,795)  serv_cost 13  trav_cost 3  demand 19
(797,798)  serv_cost 154  trav_cost 24  demand 133
(799,800)  serv_cost 225  trav_cost 35  demand 192
(801,802)  serv_cost 355  trav_cost 55  demand 304
(803,783)  serv_cost 177  trav_cost 27  demand 150
(804,805)  serv_cost 95  trav_cost 15  demand 81
(806,807)  serv_cost 25  trav_cost 5  demand 29
(808,809)  serv_cost 177  trav_cost 27  demand 150
(810,811)  serv_cost 13  trav_cost 3  demand 19
(812,803)  serv_cost 214  trav_cost 34  demand 189
(813,814)  serv_cost 154  trav_cost 24  demand 136
(377,816)  serv_cost 71  trav_cost 11  demand 61
(817,818)  serv_cost 61  trav_cost 11  demand 59
(352,395)  serv_cost 213  trav_cost 33  demand 183
(819,820)  serv_cost 12  trav_cost 2  demand 11
(821,822)  serv_cost 25  trav_cost 5  demand 28
(823,824)  serv_cost 107  trav_cost 17  demand 96
(825,826)  serv_cost 166  trav_cost 26  demand 147
(827,828)  serv_cost 96  trav_cost 16  demand 87
(829,380)  serv_cost 2  trav_cost 2  demand 8
(830,384)  serv_cost 155  trav_cost 25  demand 139
(831,832)  serv_cost 108  trav_cost 18  demand 98
(833,339)  serv_cost 449  trav_cost 69  demand 385
(407,823)  serv_cost 189  trav_cost 29  demand 162
(834,835)  serv_cost 1  trav_cost 1  demand 8
(836,837)  serv_cost 47  trav_cost 7  demand 40
(838,836)  serv_cost 47  trav_cost 7  demand 41
(839,840)  serv_cost 190  trav_cost 30  demand 166
(843,844)  serv_cost 59  trav_cost 9  demand 51
(845,846)  serv_cost 94  trav_cost 14  demand 80
(847,823)  serv_cost 201  trav_cost 31  demand 170
(848,849)  serv_cost 131  trav_cost 21  demand 119
(388,852)  serv_cost 96  trav_cost 16  demand 88
(853,853)  serv_cost 568  trav_cost 88  demand 486
(856,406)  serv_cost 13  trav_cost 3  demand 15
(857,847)  serv_cost 118  trav_cost 18  demand 102
(860,417)  serv_cost 25  trav_cost 5  demand 25
(861,480)  serv_cost 71  trav_cost 11  demand 62
(862,863)  serv_cost 24  trav_cost 4  demand 23
(843,864)  serv_cost 72  trav_cost 12  demand 64
(812,865)  serv_cost 472  trav_cost 72  demand 401
(866,867)  serv_cost 237  trav_cost 37  demand 207
(868,869)  serv_cost 48  trav_cost 8  demand 43
(872,873)  serv_cost 94  trav_cost 14  demand 80
(874,868)  serv_cost 47  trav_cost 7  demand 41
(875,874)  serv_cost 13  trav_cost 3  demand 18
(880,881)  serv_cost 96  trav_cost 16  demand 89
(882,883)  serv_cost 12  trav_cost 2  demand 12
(884,404)  serv_cost 48  trav_cost 8  demand 47
(885,886)  serv_cost 118  trav_cost 18  demand 102
(431,480)  serv_cost 214  trav_cost 34  demand 186
(887,888)  serv_cost 49  trav_cost 9  demand 48
(409,428)  serv_cost 94  trav_cost 14  demand 80
(422,892)  serv_cost 59  trav_cost 9  demand 50
(894,895)  serv_cost 131  trav_cost 21  demand 118
(896,881)  serv_cost 48  trav_cost 8  demand 42
(897,898)  serv_cost 94  trav_cost 14  demand 81
(896,899)  serv_cost 130  trav_cost 20  demand 113
(900,901)  serv_cost 709  trav_cost 109  demand 608
(905,906)  serv_cost 461  trav_cost 71  demand 396
(426,909)  serv_cost 60  trav_cost 10  demand 54
(910,904)  serv_cost 83  trav_cost 13  demand 74
(448,911)  serv_cost 24  trav_cost 4  demand 20
(912,913)  serv_cost 95  trav_cost 15  demand 83
(914,915)  serv_cost 36  trav_cost 6  demand 35
(456,916)  serv_cost 72  trav_cost 12  demand 67
(917,918)  serv_cost 142  trav_cost 22  demand 123
(919,910)  serv_cost 1  trav_cost 1  demand 6
(920,448)  serv_cost 71  trav_cost 11  demand 62
(921,922)  serv_cost 25  trav_cost 5  demand 29
(923,924)  serv_cost 189  trav_cost 29  demand 160
(925,926)  serv_cost 71  trav_cost 11  demand 63
(927,928)  serv_cost 165  trav_cost 25  demand 140
(463,929)  serv_cost 319  trav_cost 49  demand 273
(400,930)  serv_cost 697  trav_cost 107  demand 595
(931,932)  serv_cost 307  trav_cost 47  demand 262
(933,934)  serv_cost 71  trav_cost 11  demand 60
(936,933)  serv_cost 48  trav_cost 8  demand 46
(937,471)  serv_cost 48  trav_cost 8  demand 43
(938,927)  serv_cost 60  trav_cost 10  demand 58
(939,940)  serv_cost 72  trav_cost 12  demand 67
(941,942)  serv_cost 237  trav_cost 37  demand 205
(943,944)  serv_cost 472  trav_cost 72  demand 403
(945,946)  serv_cost 142  trav_cost 22  demand 123
(947,948)  serv_cost 319  trav_cost 49  demand 272
(949,484)  serv_cost 36  trav_cost 6  demand 31
(500,478)  serv_cost 95  trav_cost 15  demand 86
(506,478)  serv_cost 165  trav_cost 25  demand 140
(953,954)  serv_cost 142  trav_cost 22  demand 121
(955,956)  serv_cost 307  trav_cost 47  demand 261
(957,557)  serv_cost 178  trav_cost 28  demand 156
(958,959)  serv_cost 118  trav_cost 18  demand 102
(961,962)  serv_cost 24  trav_cost 4  demand 23
(530,964)  serv_cost 71  trav_cost 11  demand 62
(965,504)  serv_cost 401  trav_cost 61  demand 341
(966,967)  serv_cost 49  trav_cost 9  demand 49
(548,968)  serv_cost 25  trav_cost 5  demand 26
(969,507)  serv_cost 555  trav_cost 85  demand 471
(970,971)  serv_cost 426  trav_cost 66  demand 368
(537,972)  serv_cost 60  trav_cost 10  demand 54
(545,973)  serv_cost 72  trav_cost 12  demand 64
(974,975)  serv_cost 72  trav_cost 12  demand 68
(976,539)  serv_cost 142  trav_cost 22  demand 120
(566,551)  serv_cost 36  trav_cost 6  demand 32
(550,977)  serv_cost 272  trav_cost 42  demand 233
(551,978)  serv_cost 60  trav_cost 10  demand 58
(981,982)  serv_cost 166  trav_cost 26  demand 145
(560,985)  serv_cost 213  trav_cost 33  demand 183
(941,986)  serv_cost 190  trav_cost 30  demand 167
(987,988)  serv_cost 261  trav_cost 41  demand 227
(539,989)  serv_cost 319  trav_cost 49  demand 273
(990,585)  serv_cost 47  trav_cost 7  demand 40
(991,992)  serv_cost 83  trav_cost 13  demand 71
(993,994)  serv_cost 83  trav_cost 13  demand 72
(985,995)  serv_cost 96  trav_cost 16  demand 87
(996,997)  serv_cost 95  trav_cost 15  demand 86
(610,1000)  serv_cost 107  trav_cost 17  demand 94
(1006,1007)  serv_cost 319  trav_cost 49  demand 274
(1008,1009)  serv_cost 71  trav_cost 11  demand 63
(1010,1011)  serv_cost 12  trav_cost 2  demand 13
(1012,1013)  serv_cost 142  trav_cost 22  demand 120
(1014,1015)  serv_cost 155  trav_cost 25  demand 137
(1016,1012)  serv_cost 131  trav_cost 21  demand 116
(1013,1019)  serv_cost 166  trav_cost 26  demand 143
(1020,1021)  serv_cost 261  trav_cost 41  demand 228
(1022,1023)  serv_cost 13  trav_cost 3  demand 14
(1029,1030)  serv_cost 25  trav_cost 5  demand 26
(1008,1031)  serv_cost 343  trav_cost 53  demand 295
(1031,1032)  serv_cost 61  trav_cost 11  demand 59
(1033,1034)  serv_cost 36  trav_cost 6  demand 32
(1035,1036)  serv_cost 72  trav_cost 12  demand 68
(1041,1042)  serv_cost 71  trav_cost 11  demand 60
(594,1043)  serv_cost 343  trav_cost 53  demand 295
(1044,1045)  serv_cost 37  trav_cost 7  demand 39
(638,1045)  serv_cost 48  trav_cost 8  demand 43
(651,990)  serv_cost 543  trav_cost 83  demand 461
